,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3447976,112878,2018-07-25,2018-07-25,20180725.0,C,1250000,35.7,39.6,18,0.117027,121415369,,1,CBOE S&P 100 INDEX,E,1260.5
3450090,112878,2018-07-26,2018-07-26,20180725.0,C,1250000,31.5,33.8,0,0.116567,121415369,,1,CBOE S&P 100 INDEX,E,1251.5
3452204,112878,2018-07-27,2018-07-27,20180725.0,C,1250000,27.1,29.5,0,0.115002,121415369,,1,CBOE S&P 100 INDEX,E,1243.8299560546875
3454194,112878,2018-07-30,2018-07-30,20180725.0,C,1250000,23.6,26.1,0,0.114194,121415369,,1,CBOE S&P 100 INDEX,E,1237.6300048828125
3456184,112878,2018-07-31,2018-07-31,20180725.0,C,1250000,24.4,28.3,0,0.113191,121415369,,1,CBOE S&P 100 INDEX,E,1241.760009765625
3458174,112878,2018-08-01,2018-08-01,20180725.0,C,1250000,26.5,28.5,0,0.113831,121415369,,1,CBOE S&P 100 INDEX,E,1244.0899658203125
3460288,112878,2018-08-02,2018-08-02,20180725.0,C,1250000,29.8,31.7,0,0.114392,121415369,,1,CBOE S&P 100 INDEX,E,1250.6600341796875
3462402,112878,2018-08-03,2018-08-03,20180725.0,C,1250000,32.2,34.7,0,0.111996,121415369,,1,CBOE S&P 100 INDEX,E,1257.18994140625
3464398,112878,2018-08-06,2018-08-06,20180725.0,C,1250000,35.1,37.6,0,0.113183,121415369,,1,CBOE S&P 100 INDEX,E,1262.5699462890625
3466394,112878,2018-08-07,2018-08-07,20180725.0,C,1250000,37.6,40.3,0,0.115072,121415369,,1,CBOE S&P 100 INDEX,E,1266.4100341796875
3468390,112878,2018-08-08,2018-08-08,20180725.0,C,1250000,38.5,40.8,0,0.118252,121415369,,1,CBOE S&P 100 INDEX,E,1266.699951171875
3470474,112878,2018-08-09,2018-08-09,20180725.0,C,1250000,36.5,39.1,0,0.115402,121415369,,1,CBOE S&P 100 INDEX,E,1265.06005859375
3472558,112878,2018-08-10,2018-08-10,20180725.0,C,1250000,32.0,34.7,0,0.119653,121415369,,1,CBOE S&P 100 INDEX,E,1255.469970703125
3474522,112878,2018-08-13,2018-08-13,20180725.0,C,1250000,30.2,33.0,0,0.124641,121415369,,1,CBOE S&P 100 INDEX,E,1250.5699462890625
3476486,112878,2018-08-14,2018-08-14,20180725.0,C,1250000,32.8,35.5,0,0.120588,121415369,,1,CBOE S&P 100 INDEX,E,1257.5999755859375
3478450,112878,2018-08-15,2018-08-15,20180725.0,C,1250000,28.7,31.3,0,0.12428,121415369,,1,CBOE S&P 100 INDEX,E,1248.2099609375
3480414,112878,2018-08-16,2018-08-16,20180725.0,C,1250000,34.0,36.4,0,0.123488,121415369,,1,CBOE S&P 100 INDEX,E,1258.75
3482378,112878,2018-08-17,2018-08-17,20180725.0,C,1250000,35.8,38.3,0,0.123581,121415369,,1,CBOE S&P 100 INDEX,E,1262.3199462890625
3484216,112878,2018-08-20,2018-08-20,20180725.0,C,1250000,36.6,38.9,0,0.123918,121415369,,1,CBOE S&P 100 INDEX,E,1264.239990234375
3486264,112878,2018-08-21,2018-08-21,20180725.0,C,1250000,38.0,40.3,0,0.124716,121415369,,1,CBOE S&P 100 INDEX,E,1266.5400390625
3488312,112878,2018-08-22,2018-08-22,20180725.0,C,1250000,38.4,40.6,0,0.125486,121415369,,1,CBOE S&P 100 INDEX,E,1267.0899658203125
3490486,112878,2018-08-23,2018-08-23,20180725.0,C,1250000,36.4,39.0,0,0.123694,121415369,,1,CBOE S&P 100 INDEX,E,1265.0799560546875
3492660,112878,2018-08-24,2018-08-24,20180725.0,C,1250000,41.3,43.8,0,0.126071,121415369,,1,CBOE S&P 100 INDEX,E,1272.4300537109375
3494706,112878,2018-08-27,2018-08-27,20180725.0,C,1250000,48.3,51.1,0,0.128151,121415369,,1,CBOE S&P 100 INDEX,E,1283.449951171875
3496752,112878,2018-08-28,2018-08-28,20180725.0,C,1250000,48.2,51.0,0,0.129148,121415369,,1,CBOE S&P 100 INDEX,E,1283.239990234375
3498798,112878,2018-08-29,2018-08-29,20180725.0,C,1250000,55.0,57.7,0,0.134873,121415369,,1,CBOE S&P 100 INDEX,E,1291.510009765625
3500972,112878,2018-08-30,2018-08-30,20180725.0,C,1250000,51.8,55.1,0,0.135564,121415369,,1,CBOE S&P 100 INDEX,E,1287.3599853515625
3503146,112878,2018-08-31,2018-08-31,20180725.0,C,1250000,51.3,53.9,0,0.133761,121415369,,1,CBOE S&P 100 INDEX,E,1286.9000244140625
3505194,112878,2018-09-04,2018-09-04,20180725.0,C,1250000,48.6,50.9,0,0.132802,121415369,,1,CBOE S&P 100 INDEX,E,1284.030029296875
3507242,112878,2018-09-05,2018-09-05,20180725.0,C,1250000,46.1,48.4,0,0.136479,121415369,,1,CBOE S&P 100 INDEX,E,1279.4300537109375
3509418,112878,2018-09-06,2018-09-06,20180725.0,C,1250000,43.0,45.5,0,0.139771,121415369,,1,CBOE S&P 100 INDEX,E,1273.97998046875
3511594,112878,2018-09-07,2018-09-07,20180725.0,C,1250000,40.9,44.0,0,0.140122,121415369,,1,CBOE S&P 100 INDEX,E,1271.27001953125
3513646,112878,2018-09-10,2018-09-10,20180725.0,C,1250000,40.3,42.5,0,0.134874,121415369,,1,CBOE S&P 100 INDEX,E,1272.2900390625
3515698,112878,2018-09-11,2018-09-11,20180725.0,C,1250000,43.9,46.0,0,0.1316,121415369,,1,CBOE S&P 100 INDEX,E,1279.0699462890625
3517750,112878,2018-09-12,2018-09-12,20180725.0,C,1250000,43.2,45.7,0,0.12932,121415369,,1,CBOE S&P 100 INDEX,E,1279.4300537109375
3519932,112878,2018-09-13,2018-09-13,20180725.0,C,1250000,47.3,49.5,0,0.124907,121415369,,1,CBOE S&P 100 INDEX,E,1286.56005859375
3522114,112878,2018-09-14,2018-09-14,20180725.0,C,1250000,46.5,49.5,0,0.127306,121415369,,1,CBOE S&P 100 INDEX,E,1285.5999755859375
3524172,112878,2018-09-17,2018-09-17,20180725.0,C,1250000,39.9,42.5,0,0.123484,121415369,,1,CBOE S&P 100 INDEX,E,1277.5699462890625
3526230,112878,2018-09-18,2018-09-18,20180725.0,C,1250000,46.6,49.0,0,0.133067,121415369,,1,CBOE S&P 100 INDEX,E,1284.9100341796875
3528533,112878,2018-09-19,2018-09-19,20180725.0,C,1250000,48.4,50.3,0,0.129605,121415369,,1,CBOE S&P 100 INDEX,E,1288.1500244140625
3530885,112878,2018-09-20,2018-09-20,20180725.0,C,1250000,57.1,59.3,0,0.13294,121415369,,1,CBOE S&P 100 INDEX,E,1299.4000244140625
3533237,112878,2018-09-21,2018-09-21,20180725.0,C,1250000,55.1,57.0,0,0.126207,121415369,,1,CBOE S&P 100 INDEX,E,1298.1400146484375
3535443,112878,2018-09-24,2018-09-24,20180725.0,C,1250000,53.1,55.3,0,0.135097,121415369,,1,CBOE S&P 100 INDEX,E,1294.7099609375
3537841,112878,2018-09-25,2018-09-25,20180725.0,C,1250000,52.0,53.8,0,0.131606,121415369,,1,CBOE S&P 100 INDEX,E,1293.9100341796875
3540239,112878,2018-09-26,2018-09-26,20180725.0,C,1250000,48.9,51.3,0,0.133378,121415369,,1,CBOE S&P 100 INDEX,E,1290.0799560546875
3542755,112878,2018-09-27,2018-09-27,20180725.0,C,1250000,54.0,55.9,0,0.14066,121415369,,1,CBOE S&P 100 INDEX,E,1295.3199462890625
3545271,112878,2018-09-28,2018-09-28,20180725.0,C,1250000,51.6,53.6,0,0.131326,121415369,,1,CBOE S&P 100 INDEX,E,1294.27001953125
3547601,112878,2018-10-01,2018-10-01,20180725.0,C,1250000,56.5,58.7,0,0.134134,121415369,,1,CBOE S&P 100 INDEX,E,1300.8399658203125
3550009,112878,2018-10-02,2018-10-02,20180725.0,C,1250000,57.8,59.7,0,0.140025,121415369,,1,CBOE S&P 100 INDEX,E,1301.56005859375
3552417,112878,2018-10-03,2018-10-03,20180725.0,C,1250000,58.7,60.5,0,0.140512,121415369,,1,CBOE S&P 100 INDEX,E,1302.800048828125
3554877,112878,2018-10-04,2018-10-04,20180725.0,C,1250000,50.6,52.8,0,0.148654,121415369,,1,CBOE S&P 100 INDEX,E,1291.530029296875
3557401,112878,2018-10-05,2018-10-05,20180725.0,C,1250000,44.4,47.2,0,0.150681,121415369,,1,CBOE S&P 100 INDEX,E,1283.3399658203125
3559767,112878,2018-10-08,2018-10-08,20180725.0,C,1250000,45.2,47.7,0,0.158249,121415369,,1,CBOE S&P 100 INDEX,E,1283.8699951171875
3562133,112878,2018-10-09,2018-10-09,20180725.0,C,1250000,45.5,47.2,0,0.160898,121415369,,1,CBOE S&P 100 INDEX,E,1283.5999755859375
3564499,112878,2018-10-10,2018-10-10,20180725.0,C,1250000,21.9,24.1,0,0.17611,121415369,,1,CBOE S&P 100 INDEX,E,1239.8299560546875
3566865,112878,2018-10-11,2018-10-11,20180725.0,C,1250000,12.0,15.3,0,0.181347,121415369,,1,CBOE S&P 100 INDEX,E,1214.2900390625
3569361,112878,2018-10-12,2018-10-12,20180725.0,C,1250000,15.6,18.6,0,0.159439,121415369,,1,CBOE S&P 100 INDEX,E,1233.6600341796875
3571703,112878,2018-10-15,2018-10-15,20180725.0,C,1250000,11.2,13.4,0,0.156537,121415369,,1,CBOE S&P 100 INDEX,E,1224.489990234375
3574045,112878,2018-10-16,2018-10-16,20180725.0,C,1250000,20.0,22.0,0,0.143436,121415369,,1,CBOE S&P 100 INDEX,E,1250.4599609375
3576387,112878,2018-10-17,2018-10-17,20180725.0,C,1250000,20.3,22.1,0,0.142899,121415369,,1,CBOE S&P 100 INDEX,E,1251.6600341796875
3578729,112878,2018-10-18,2018-10-18,20180725.0,C,1250000,12.2,13.9,0,0.147281,121415369,,1,CBOE S&P 100 INDEX,E,1232.8299560546875
3581071,112878,2018-10-19,2018-10-19,20180725.0,C,1250000,13.8,15.1,0,0.150912,121415369,,1,CBOE S&P 100 INDEX,E,1236.0899658203125
3583183,112878,2018-10-22,2018-10-22,20180725.0,C,1250000,11.0,12.6,0,0.1538,121415369,,1,CBOE S&P 100 INDEX,E,1231.02001953125
3585545,112878,2018-10-23,2018-10-23,20180725.0,C,1250000,9.5,11.2,0,0.159733,121415369,,1,CBOE S&P 100 INDEX,E,1225.8199462890625
3587907,112878,2018-10-24,2018-10-24,20180725.0,C,1250000,2.1,4.3,0,0.178611,121415369,,1,CBOE S&P 100 INDEX,E,1185.780029296875
3590269,112878,2018-10-25,2018-10-25,20180725.0,C,1250000,6.8,8.8,0,0.182772,121415369,,1,CBOE S&P 100 INDEX,E,1211.1099853515625
3592753,112878,2018-10-26,2018-10-26,20180725.0,C,1250000,2.2,4.3,0,0.180691,121415369,,1,CBOE S&P 100 INDEX,E,1189.06005859375
3595083,112878,2018-10-29,2018-10-29,20180725.0,C,1250000,1.2,2.7,0,0.193179,121415369,,1,CBOE S&P 100 INDEX,E,1177.68994140625
3597413,112878,2018-10-30,2018-10-30,20180725.0,C,1250000,2.5,3.8,0,0.187848,121415369,,1,CBOE S&P 100 INDEX,E,1193.699951171875
3599743,112878,2018-10-31,2018-10-31,20180725.0,C,1250000,3.7,5.2,0,0.175775,121415369,,1,CBOE S&P 100 INDEX,E,1208.8399658203125
3602073,112878,2018-11-01,2018-11-01,20180725.0,C,1250000,3.7,4.9,0,0.147658,121415369,,1,CBOE S&P 100 INDEX,E,1219.800048828125
3604523,112878,2018-11-02,2018-11-02,20180725.0,C,1250000,1.65,2.95,0,0.145372,121415369,,1,CBOE S&P 100 INDEX,E,1210.739990234375
3606843,112878,2018-11-05,2018-11-05,20180725.0,C,1250000,2.25,3.4,0,0.154118,121415369,,1,CBOE S&P 100 INDEX,E,1217.5
3609163,112878,2018-11-06,2018-11-06,20180725.0,C,1250000,3.3,4.4,0,0.155472,121415369,,1,CBOE S&P 100 INDEX,E,1224.6700439453125
3611483,112878,2018-11-07,2018-11-07,20180725.0,C,1250000,11.0,12.5,0,0.133925,121415369,,1,CBOE S&P 100 INDEX,E,1252.449951171875
3613803,112878,2018-11-08,2018-11-08,20180725.0,C,1250000,8.1,9.2,0,0.123516,121415369,,1,CBOE S&P 100 INDEX,E,1249.0799560546875
3616245,112878,2018-11-09,2018-11-09,20181109.0,C,1250000,3.8,5.1,1,0.137805,121415369,,1,CBOE S&P 100 INDEX,E,1237.3499755859375
3618595,112878,2018-11-12,2018-11-12,20181109.0,C,1250000,0.15,0.7,0,0.176383,121415369,,1,CBOE S&P 100 INDEX,E,1211.5899658203125
3620945,112878,2018-11-13,2018-11-13,20181109.0,C,1250000,0.0,0.5,0,0.194588,121415369,,1,CBOE S&P 100 INDEX,E,1209.1500244140625
3623295,112878,2018-11-14,2018-11-14,20181109.0,C,1250000,0.0,0.3,0,0.262679,121415369,,1,CBOE S&P 100 INDEX,E,1199.77001953125
3625645,112878,2018-11-15,2018-11-15,20181109.0,C,1250000,0.0,0.25,0,0.279812,121415369,,1,CBOE S&P 100 INDEX,E,1212.5899658203125
3629137,112878,2018-11-16,2018-11-16,20181109.0,C,1250000,0.0,1.5,0,,121415369,,1,CBOE S&P 100 INDEX,E,1213.72998046875
